date,day,time,stadium,stadium_id,home,away,cancelled,reason,note
2020-08-26,수,18:30,수원,suwon,KT,키움,False,정상진행,-
2020-09-01,화,18:30,수원,suwon,KT,롯데,False,정상진행,-
2020-09-02,수,18:30,수원,suwon,KT,롯데,True,우천취소,우천취소
2020-09-03,목,18:30,수원,suwon,KT,SK,False,정상진행,-
2020-09-04,금,18:30,수원,suwon,KT,SK,False,정상진행,-
2020-09-12,토,17:00,수원,suwon,KT,한화,False,정상진행,-
2020-09-13,일,14:00,수원,suwon,KT,한화,False,정상진행,-
2020-09-15,화,18:30,수원,suwon,KT,삼성,False,정상진행,-
2020-09-16,수,18:30,수원,suwon,KT,삼성,False,정상진행,-
2020-09-17,목,18:30,수원,suwon,KT,두산,False,정상진행,-
2020-09-18,금,18:30,수원,suwon,KT,두산,False,정상진행,-
2020-09-24,목,18:30,수원,suwon,KT,KIA,False,정상진행,-
2020-09-25,금,18:30,수원,suwon,KT,KIA,False,정상진행,-
2020-09-26,토,17:00,수원,suwon,KT,LG,False,정상진행,-
2020-09-27,일,14:00,수원,suwon,KT,LG,False,정상진행,-
2020-10-02,금,14:00,수원,suwon,KT,LG,False,정상진행,-
2020-10-03,토,17:00,수원,suwon,KT,LG,False,정상진행,-
2020-10-04,일,14:00,수원,suwon,KT,LG,False,정상진행,-
2020-10-09,금,17:00,수원,suwon,KT,두산,False,정상진행,-
2020-10-10,토,17:00,수원,suwon,KT,두산,False,정상진행,-
2020-10-11,일,14:00,수원,suwon,KT,두산,False,정상진행,-
2020-10-13,화,18:30,수원,suwon,KT,키움,False,정상진행,-
2020-10-14,수,18:30,수원,suwon,KT,키움,False,정상진행,-
2020-10-15,목,18:30,수원,suwon,KT,키움,False,정상진행,-
2020-10-20,화,18:30,수원,suwon,KT,LG,False,정상진행,-
2020-10-21,수,18:30,수원,suwon,KT,삼성,False,정상진행,-
2020-10-25,일,14:00,수원,suwon,KT,롯데,False,정상진행,-
2021-04-03,토,14:00,수원,suwon,KT,한화,True,우천취소,우천취소
2021-04-04,일,14:00,수원,suwon,KT,한화,False,정상진행,-
2021-04-06,화,18:30,수원,suwon,KT,LG,False,정상진행,-
2021-04-07,수,18:30,수원,suwon,KT,LG,False,정상진행,-
2021-04-08,목,18:30,수원,suwon,KT,LG,False,정상진행,-
2021-04-16,금,18:30,수원,suwon,KT,키움,False,정상진행,-
2021-04-17,토,17:00,수원,suwon,KT,키움,False,정상진행,-
2021-04-18,일,14:00,수원,suwon,KT,키움,False,정상진행,-
2021-04-23,금,18:30,수원,suwon,KT,롯데,False,정상진행,-
2021-04-24,토,17:00,수원,suwon,KT,롯데,False,정상진행,-
2021-04-25,일,14:00,수원,suwon,KT,롯데,False,정상진행,-
2021-04-30,금,18:30,수원,suwon,KT,KIA,False,정상진행,-
2021-05-01,토,17:00,수원,suwon,KT,KIA,False,정상진행,-
2021-05-02,일,14:00,수원,suwon,KT,KIA,False,정상진행,-
2021-05-07,금,18:30,수원,suwon,KT,NC,True,기타취소,미세먼지취소
2021-05-08,토,17:00,수원,suwon,KT,NC,False,정상진행,-
2021-05-09,일,17:00,수원,suwon,KT,NC,False,정상진행,-
2021-05-11,화,18:30,수원,suwon,KT,삼성,False,정상진행,-
2021-05-12,수,18:30,수원,suwon,KT,삼성,False,정상진행,-
2021-05-13,목,18:30,수원,suwon,KT,삼성,False,정상진행,-
2021-05-18,화,18:30,수원,suwon,KT,두산,False,정상진행,-
2021-05-19,수,14:00,수원,suwon,KT,두산,False,정상진행,-
2021-05-20,목,18:30,수원,suwon,KT,두산,True,우천취소,우천취소
2021-05-25,화,18:30,수원,suwon,KT,SSG,False,정상진행,기타
2021-05-26,수,18:30,수원,suwon,KT,SSG,False,정상진행,-
2021-05-27,목,18:30,수원,suwon,KT,SSG,False,정상진행,-
2021-06-04,금,18:30,수원,suwon,KT,롯데,False,정상진행,-
2021-06-05,토,17:00,수원,suwon,KT,롯데,False,정상진행,-
2021-06-06,일,17:00,수원,suwon,KT,롯데,False,정상진행,-
2021-06-11,금,18:30,수원,suwon,KT,한화,False,정상진행,-
2021-06-12,토,17:00,수원,suwon,KT,한화,False,정상진행,-
2021-06-13,일,17:00,수원,suwon,KT,한화,False,정상진행,-
2021-06-18,금,18:30,수원,suwon,KT,두산,False,정상진행,-
2021-06-19,토,17:00,수원,suwon,KT,두산,False,정상진행,-
2021-06-20,일,17:00,수원,suwon,KT,두산,False,정상진행,-
2021-06-22,화,18:30,수원,suwon,KT,KIA,False,정상진행,-
2021-06-23,수,18:30,수원,suwon,KT,KIA,False,정상진행,-
2021-06-24,목,18:30,수원,suwon,KT,KIA,False,정상진행,-
2021-07-02,금,18:30,수원,suwon,KT,키움,False,정상진행,-
2021-07-03,토,18:00,수원,suwon,KT,키움,True,우천취소,우천취소
