date,day,time,stadium,stadium_id,home,away,cancelled,reason,note,daily_temp_max,daily_temp_min,daily_temp_mean,daily_precip_sum,daily_rain_sum,daily_precip_hours,daily_wind_max,daily_wind_gust_max,pre_game_precip,pre_game_temp,pre_game_humidity,pre_game_wind,prev_day_precip
2019-06-19,수,18:30,대구,daegu,삼성,LG,False,정상진행,-,31.1,17.8,24.4,0.1,0.1,1.0,11.3,28.1,0.0,30.1,40.2,9.4,0.8
2019-06-20,목,18:30,대구,daegu,삼성,LG,False,정상진행,-,33.6,18.1,25.6,0.1,0.1,1.0,19.1,41.0,0.0,32.1,37.8,11.2,0.1
2019-06-28,금,18:30,대구,daegu,삼성,SK,False,정상진행,-,27.3,21.1,24.0,5.1,5.1,18.0,13.8,31.3,0.3,26.6,70.5,6.2,62.9
2019-06-29,토,17:00,대구,daegu,삼성,SK,True,우천취소,우천취소,22.9,20.3,21.4,44.6,44.6,17.0,9.6,38.2,7.7,22.3,88.2,5.1,5.1
2019-06-30,일,17:00,대구,daegu,삼성,SK,False,정상진행,-,29.2,19.9,24.0,0.7,0.7,5.0,11.2,24.8,0.2,28.8,60.8,6.9,44.6
2019-07-09,화,18:30,대구,daegu,삼성,KIA,False,정상진행,-,26.2,18.3,21.7,0.2,0.2,2.0,16.9,37.8,0.0,24.3,59.2,16.1,2.1
2019-07-10,수,18:30,대구,daegu,삼성,KIA,True,우천취소,우천취소,22.9,19.5,21.0,23.0,23.0,16.0,24.0,51.5,6.1,21.0,90.8,18.5,0.2
2019-07-11,목,18:30,대구,daegu,삼성,KIA,False,정상진행,-,27.3,21.1,23.7,4.0,4.0,9.0,14.3,33.8,0.2,26.7,69.2,11.6,23.0
2019-07-26,금,18:30,대구,daegu,삼성,한화,False,정상진행,-,31.0,24.8,27.5,0.3,0.3,3.0,18.1,40.0,0.0,30.3,69.8,16.5,0.7
2019-07-27,토,18:00,대구,daegu,삼성,한화,False,정상진행,-,29.3,25.1,26.9,9.6,9.6,15.0,15.8,34.9,0.3,27.8,85.2,12.1,0.3
2019-07-28,일,18:00,대구,daegu,삼성,한화,False,정상진행,-,29.2,25.2,27.0,5.4,5.4,10.0,19.3,46.1,0.0,28.8,77.0,14.9,9.6
2019-07-30,화,18:30,대구,daegu,삼성,롯데,False,정상진행,-,32.2,24.1,28.1,0.1,0.1,1.0,19.5,42.1,0.0,31.3,65.8,18.8,0.2
2019-07-31,수,18:30,대구,daegu,삼성,롯데,False,정상진행,-,32.5,25.5,28.7,0.8,0.8,4.0,15.2,38.5,0.2,31.6,65.2,13.2,0.1
2019-08-01,목,18:30,대구,daegu,삼성,롯데,False,정상진행,-,34.3,24.2,29.0,0.0,0.0,0.0,13.0,28.4,0.0,33.5,54.2,6.3,0.8
2019-08-08,목,18:30,대구,daegu,삼성,롯데,False,정상진행,-,32.2,23.5,27.2,6.9,6.9,5.0,6.9,27.0,6.0,28.5,81.2,3.5,6.5
2019-08-09,금,18:30,대구,daegu,삼성,롯데,False,정상진행,-,33.5,23.5,28.2,0.0,0.0,0.0,11.3,27.7,0.0,31.8,66.2,7.9,6.9
2019-08-10,토,18:00,대구,daegu,삼성,KIA,False,정상진행,-,31.9,23.6,27.6,0.0,0.0,0.0,16.6,36.4,0.0,30.3,63.8,14.7,0.0
2019-08-11,일,17:00,대구,daegu,삼성,KIA,False,정상진행,-,31.6,24.5,27.9,0.4,0.4,3.0,20.1,43.9,0.0,31.0,57.8,17.7,0.0
2019-08-17,토,18:00,대구,daegu,삼성,LG,False,정상진행,-,32.3,20.3,26.2,0.0,0.0,0.0,14.7,31.3,0.0,31.2,55.8,14.2,1.2
2019-08-18,일,17:00,대구,daegu,삼성,LG,False,정상진행,-,31.1,23.2,26.8,0.9,0.9,3.0,10.0,26.3,0.0,30.9,43.2,4.8,0.0
2019-08-22,목,18:30,대구,daegu,삼성,두산,False,정상진행,-,28.8,24.1,25.6,108.2,108.2,21.0,16.5,43.6,1.1,28.3,78.5,7.1,11.2
2019-08-23,금,18:30,대구,daegu,삼성,두산,False,정상진행,-,28.9,20.8,24.5,0.0,0.0,0.0,7.2,19.1,0.0,28.2,63.5,6.1,108.2
2019-08-24,토,18:00,대구,daegu,삼성,키움,False,정상진행,-,27.4,18.1,22.4,0.0,0.0,0.0,10.6,25.6,0.0,26.0,67.8,5.8,0.0
2019-08-25,일,17:00,대구,daegu,삼성,키움,False,정상진행,-,27.1,18.1,22.6,0.1,0.1,1.0,8.0,20.2,0.0,26.8,62.2,6.8,0.0
2019-08-29,목,18:30,대구,daegu,삼성,SK,False,정상진행,-,24.1,20.7,22.1,1.3,1.3,7.0,11.9,25.9,0.6,23.1,89.5,10.9,6.7
2019-08-30,금,18:30,대구,daegu,삼성,SK,False,정상진행,-,28.1,17.0,22.3,0.0,0.0,0.0,11.8,29.2,0.0,26.8,54.2,8.7,1.3
2019-09-07,토,17:00,대구,daegu,삼성,NC,False,정상진행,-,27.5,23.5,25.8,7.6,7.6,17.0,35.5,82.8,1.2,27.0,82.5,30.9,0.4
2019-09-08,일,14:00,대구,daegu,삼성,NC,False,정상진행,-,26.5,21.6,24.2,1.3,1.3,4.0,11.7,26.6,0.0,25.9,77.0,2.3,7.6
2019-09-10,화,18:30,대구,daegu,삼성,KT,False,정상진행,-,29.2,22.9,25.9,0.1,0.1,1.0,14.8,32.0,0.0,28.1,70.5,11.9,4.5
2019-09-11,수,18:30,대구,daegu,삼성,KT,False,정상진행,-,29.3,22.2,24.7,3.0,3.0,8.0,21.4,46.1,0.1,25.3,77.5,19.9,0.1
2019-09-12,목,17:00,대구,daegu,삼성,한화,True,우천취소,우천취소,22.1,19.0,20.6,15.4,15.4,13.0,17.2,37.1,1.7,20.3,85.5,11.2,3.0
2019-09-13,금,14:00,대구,daegu,삼성,한화,False,정상진행,-,24.6,16.4,20.4,0.0,0.0,0.0,19.0,41.8,0.0,24.4,62.0,17.7,15.4
2019-09-16,월,18:30,대구,daegu,삼성,한화,False,정상진행,-,25.5,17.6,21.3,0.0,0.0,0.0,14.8,31.7,0.0,23.8,66.8,13.3,0.7
2019-09-19,목,18:30,대구,daegu,삼성,KIA,False,정상진행,-,23.1,14.8,19.3,0.0,0.0,0.0,14.7,32.4,0.0,21.6,55.8,10.8,0.0
2019-09-26,목,18:30,대구,daegu,삼성,두산,False,정상진행,-,25.3,15.8,20.0,0.0,0.0,0.0,14.8,32.4,0.0,23.0,77.8,13.2,0.0
2019-09-27,금,18:30,대구,daegu,삼성,SK,False,정상진행,-,25.1,16.5,20.8,3.9,3.9,6.0,10.7,23.8,0.0,23.8,79.2,10.1,0.0
2019-09-28,토,17:00,대구,daegu,삼성,SK,False,정상진행,-,25.4,19.1,21.7,4.9,4.9,14.0,6.4,20.9,0.4,25.0,78.2,1.6,3.9
2020-05-05,화,14:00,대구,daegu,삼성,NC,False,정상진행,-,23.1,13.4,17.0,3.4,3.4,12.0,14.0,30.6,0.6,21.9,54.0,6.1,0.0
2020-05-06,수,18:30,대구,daegu,삼성,NC,False,정상진행,-,25.3,12.3,17.3,0.0,0.0,0.0,23.3,52.2,0.0,20.5,41.5,22.3,3.4
2020-05-07,목,18:30,대구,daegu,삼성,NC,False,정상진행,-,21.8,9.4,15.4,0.0,0.0,0.0,20.4,46.8,0.0,19.5,28.0,18.2,0.0
2020-05-08,금,18:30,대구,daegu,삼성,KIA,False,정상진행,-,24.8,8.1,16.8,1.3,1.3,2.0,21.2,46.4,0.0,23.0,43.8,19.5,0.0
2020-05-09,토,17:00,대구,daegu,삼성,KIA,False,정상진행,-,20.0,15.2,17.5,32.1,32.1,17.0,23.3,55.4,1.1,19.2,81.0,17.3,1.3
2020-05-10,일,14:00,대구,daegu,삼성,KIA,False,정상진행,-,23.2,13.6,18.1,0.3,0.3,3.0,20.5,46.1,0.0,21.3,60.5,18.5,32.1
2020-05-19,화,18:30,대구,daegu,삼성,LG,False,정상진행,-,19.4,11.6,16.0,19.3,19.3,6.0,24.5,60.8,0.1,17.6,58.2,16.3,1.2
2020-05-20,수,18:30,대구,daegu,삼성,LG,False,정상진행,-,21.4,8.4,14.9,0.0,0.0,0.0,13.7,32.4,0.0,19.7,46.2,11.7,19.3
2020-05-21,목,18:30,대구,daegu,삼성,LG,False,정상진행,-,21.7,13.0,16.3,0.0,0.0,0.0,11.9,25.9,0.0,21.1,49.2,5.9,0.0
2020-05-22,금,18:30,대구,daegu,삼성,두산,False,정상진행,-,23.3,9.7,16.4,0.0,0.0,0.0,15.1,31.3,0.0,22.3,44.0,11.6,0.0
2020-05-23,토,17:00,대구,daegu,삼성,두산,False,정상진행,-,27.4,11.3,18.7,0.0,0.0,0.0,12.9,29.9,0.0,26.9,32.0,10.4,0.0
2020-05-24,일,14:00,대구,daegu,삼성,두산,False,정상진행,-,28.3,12.5,20.2,0.4,0.4,2.0,19.8,57.6,0.1,27.1,44.2,18.9,0.0
2020-05-29,금,18:30,대구,daegu,삼성,NC,False,정상진행,-,29.1,14.5,21.7,0.0,0.0,0.0,21.3,48.6,0.0,26.9,26.5,14.1,0.0
2020-05-30,토,17:00,대구,daegu,삼성,NC,False,정상진행,-,28.7,15.0,21.8,0.0,0.0,0.0,15.5,36.0,0.0,27.6,28.0,13.5,0.0
2020-05-31,일,14:00,대구,daegu,삼성,NC,False,정상진행,-,28.4,16.1,21.7,0.1,0.1,1.0,15.3,34.9,0.0,27.3,36.2,11.0,0.0
2020-06-09,화,18:30,대구,daegu,삼성,키움,False,정상진행,-,36.3,19.6,27.9,0.0,0.0,0.0,19.1,41.4,0.0,34.5,24.5,17.5,0.0
2020-06-10,수,18:30,대구,daegu,삼성,키움,False,정상진행,-,35.7,20.7,27.4,0.2,0.2,2.0,18.5,42.5,0.0,31.3,43.2,17.7,0.0
2020-06-11,목,18:30,대구,daegu,삼성,키움,False,정상진행,-,31.8,21.8,25.5,13.1,13.1,9.0,13.0,32.4,0.0,31.3,47.8,6.6,0.2
2020-06-12,금,18:30,대구,daegu,삼성,KT,True,우천취소,우천취소,28.7,22.2,25.0,28.9,28.9,10.0,9.7,26.6,1.3,27.5,71.5,5.1,13.1
2020-06-13,토,17:00,대구,daegu,삼성,KT,False,정상진행,-,28.2,19.4,22.7,15.6,15.6,14.0,16.3,34.2,0.0,27.2,65.8,9.8,28.9
2020-06-14,일,17:00,대구,daegu,삼성,KT,False,정상진행,-,28.2,21.7,24.3,75.3,75.3,17.0,16.0,43.6,0.5,27.8,76.0,14.7,15.6
