date,day,time,stadium,stadium_id,home,away,cancelled,reason,note
2020-06-10,수,18:30,대구,daegu,삼성,키움,False,정상진행,-
2020-06-11,목,18:30,대구,daegu,삼성,키움,False,정상진행,-
2020-06-12,금,18:30,대구,daegu,삼성,KT,True,우천취소,우천취소
2020-06-13,토,14:00,대구,daegu,삼성,KT,False,정상진행,-
2020-06-13,토,17:00,대구,daegu,삼성,KT,False,정상진행,-
2020-06-14,일,17:00,대구,daegu,삼성,KT,False,정상진행,-
2020-06-23,화,18:30,대구,daegu,삼성,한화,False,정상진행,-
2020-06-24,수,18:30,대구,daegu,삼성,한화,False,정상진행,-
2020-06-25,목,18:30,대구,daegu,삼성,한화,False,정상진행,-
2020-06-30,화,18:30,대구,daegu,삼성,SK,False,정상진행,-
2020-07-01,수,18:30,대구,daegu,삼성,SK,False,정상진행,-
2020-07-02,목,18:30,대구,daegu,삼성,SK,False,정상진행,-
2020-07-03,금,18:30,대구,daegu,삼성,LG,False,정상진행,-
2020-07-04,토,18:00,대구,daegu,삼성,LG,False,정상진행,-
2020-07-05,일,17:00,대구,daegu,삼성,LG,False,정상진행,-
2020-07-14,화,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2020-07-15,수,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2020-07-16,목,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2020-07-17,금,18:30,대구,daegu,삼성,롯데,False,정상진행,-
2020-07-18,토,18:00,대구,daegu,삼성,롯데,False,정상진행,-
2020-07-19,일,17:00,대구,daegu,삼성,롯데,False,정상진행,-
2020-07-28,화,18:30,대구,daegu,삼성,한화,True,우천취소,우천취소
2020-07-29,수,18:30,대구,daegu,삼성,한화,False,정상진행,-
2020-07-30,목,18:30,대구,daegu,삼성,한화,False,정상진행,-
2020-07-31,금,18:30,대구,daegu,삼성,키움,False,정상진행,-
2020-08-01,토,18:00,대구,daegu,삼성,키움,False,정상진행,-
2020-08-02,일,17:00,대구,daegu,삼성,키움,False,정상진행,-
2020-08-11,화,18:30,대구,daegu,삼성,두산,False,정상진행,-
2020-08-12,수,18:30,대구,daegu,삼성,두산,False,정상진행,-
2020-08-13,목,18:30,대구,daegu,삼성,두산,False,정상진행,-
2020-08-18,화,18:30,대구,daegu,삼성,KT,False,정상진행,-
2020-08-19,수,18:30,대구,daegu,삼성,KT,False,정상진행,-
2020-08-22,토,18:00,대구,daegu,삼성,롯데,False,정상진행,-
2020-08-23,일,17:00,대구,daegu,삼성,롯데,False,정상진행,-
2020-08-25,화,18:30,대구,daegu,삼성,LG,False,정상진행,-
2020-08-26,수,18:30,대구,daegu,삼성,LG,False,정상진행,-
2020-09-03,목,18:30,대구,daegu,삼성,두산,False,정상진행,-
2020-09-04,금,18:30,대구,daegu,삼성,두산,False,정상진행,-
2020-09-05,토,17:00,대구,daegu,삼성,NC,True,우천취소,우천취소
2020-09-06,일,14:00,대구,daegu,삼성,NC,False,정상진행,-
2020-09-06,일,17:00,대구,daegu,삼성,NC,True,우천취소,우천취소
2020-09-08,화,18:30,대구,daegu,삼성,한화,False,정상진행,-
2020-09-09,수,15:00,대구,daegu,삼성,한화,False,정상진행,-
2020-09-09,수,18:30,대구,daegu,삼성,한화,False,정상진행,-
2020-09-17,목,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2020-09-18,금,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2020-09-19,토,17:00,대구,daegu,삼성,키움,False,정상진행,-
2020-09-20,일,14:00,대구,daegu,삼성,키움,False,정상진행,-
2020-09-26,토,17:00,대구,daegu,삼성,SK,False,정상진행,-
2020-09-27,일,14:00,대구,daegu,삼성,SK,False,정상진행,-
2020-09-29,화,18:30,대구,daegu,삼성,KT,False,정상진행,-
2020-09-30,수,14:00,대구,daegu,삼성,KT,False,정상진행,-
2020-10-01,목,14:00,대구,daegu,삼성,KT,False,정상진행,-
2020-10-09,금,17:00,대구,daegu,삼성,롯데,False,정상진행,-
2020-10-10,토,17:00,대구,daegu,삼성,롯데,False,정상진행,-
2020-10-11,일,14:00,대구,daegu,삼성,롯데,False,정상진행,-
2020-10-13,화,18:30,대구,daegu,삼성,SK,False,정상진행,-
2020-10-14,수,18:30,대구,daegu,삼성,SK,False,정상진행,-
2020-10-15,목,18:30,대구,daegu,삼성,SK,False,정상진행,-
2020-10-30,금,18:30,대구,daegu,삼성,NC,False,정상진행,-
2021-04-09,금,18:30,대구,daegu,삼성,KT,False,정상진행,-
2021-04-10,토,14:00,대구,daegu,삼성,KT,False,정상진행,-
2021-04-11,일,14:00,대구,daegu,삼성,KT,False,정상진행,-
2021-04-13,화,18:30,대구,daegu,삼성,한화,False,정상진행,-
2021-04-14,수,18:30,대구,daegu,삼성,한화,False,정상진행,-
2021-04-15,목,18:30,대구,daegu,삼성,한화,False,정상진행,-
2021-04-20,화,18:30,대구,daegu,삼성,SSG,False,정상진행,-
2021-04-21,수,18:30,대구,daegu,삼성,SSG,False,정상진행,-
2021-04-22,목,18:30,대구,daegu,삼성,SSG,False,정상진행,-
2021-04-27,화,18:30,대구,daegu,삼성,NC,False,정상진행,-
2021-04-28,수,18:30,대구,daegu,삼성,NC,False,정상진행,-
2021-04-29,목,18:30,대구,daegu,삼성,NC,False,정상진행,-
2021-04-30,금,18:30,대구,daegu,삼성,LG,False,정상진행,-
2021-05-01,토,17:00,대구,daegu,삼성,LG,False,정상진행,-
2021-05-02,일,14:00,대구,daegu,삼성,LG,False,정상진행,-
2021-05-07,금,18:30,대구,daegu,삼성,롯데,False,정상진행,-
2021-05-08,토,17:00,대구,daegu,삼성,롯데,False,정상진행,-
2021-05-09,일,14:00,대구,daegu,삼성,롯데,False,정상진행,-
2021-05-18,화,18:30,대구,daegu,삼성,키움,False,정상진행,-
2021-05-19,수,14:00,대구,daegu,삼성,키움,False,정상진행,-
2021-05-20,목,18:30,대구,daegu,삼성,키움,True,우천취소,우천취소
2021-05-21,금,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2021-05-22,토,17:00,대구,daegu,삼성,KIA,False,정상진행,-
2021-05-23,일,14:00,대구,daegu,삼성,KIA,False,정상진행,-
2021-05-28,금,18:30,대구,daegu,삼성,두산,False,정상진행,-
2021-05-29,토,17:00,대구,daegu,삼성,두산,False,정상진행,-
2021-05-30,일,14:00,대구,daegu,삼성,두산,False,정상진행,-
2021-06-08,화,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2021-06-09,수,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2021-06-10,목,18:30,대구,daegu,삼성,KIA,False,정상진행,-
2021-06-11,금,18:30,대구,daegu,삼성,NC,False,정상진행,-
2021-06-12,토,17:00,대구,daegu,삼성,NC,False,정상진행,-
2021-06-13,일,17:00,대구,daegu,삼성,NC,False,정상진행,-
2021-06-22,화,18:30,대구,daegu,삼성,한화,False,정상진행,-
2021-06-23,수,18:30,대구,daegu,삼성,한화,False,정상진행,-
2021-06-24,목,18:30,대구,daegu,삼성,한화,False,정상진행,-
2021-06-25,금,18:30,대구,daegu,삼성,LG,True,우천취소,우천취소
2021-06-26,토,14:00,대구,daegu,삼성,LG,False,정상진행,-
2021-06-26,토,17:00,대구,daegu,삼성,LG,False,정상진행,-
2021-06-27,일,17:00,대구,daegu,삼성,LG,False,정상진행,-
2021-07-06,화,18:30,대구,daegu,삼성,KT,True,우천취소,우천취소
2021-07-07,수,18:30,대구,daegu,삼성,KT,True,우천취소,우천취소
2021-07-08,목,18:30,대구,daegu,삼성,KT,False,정상진행,-
2021-07-09,금,18:30,대구,daegu,삼성,롯데,False,정상진행,-
2021-07-10,토,18:00,대구,daegu,삼성,롯데,False,정상진행,-
2021-07-11,일,17:00,대구,daegu,삼성,롯데,False,정상진행,-
2021-07-16,금,18:30,대구,daegu,삼성,키움,False,정상진행,기타
2021-07-17,토,18:00,대구,daegu,삼성,키움,False,정상진행,기타
2021-07-18,일,17:00,대구,daegu,삼성,키움,False,정상진행,기타
2021-08-10,화,18:30,대구,daegu,삼성,두산,True,우천취소,우천취소
2021-08-11,수,18:30,대구,daegu,삼성,두산,False,정상진행,-
2021-08-12,목,18:30,대구,daegu,삼성,두산,False,정상진행,-
2021-08-20,금,18:30,대구,daegu,삼성,SSG,False,정상진행,-
2021-08-21,토,18:00,대구,daegu,삼성,SSG,True,우천취소,우천취소
2021-08-22,일,17:00,대구,daegu,삼성,SSG,False,정상진행,-
2021-08-23,월,18:30,대구,daegu,삼성,SSG,True,우천취소,우천취소
2021-08-24,화,18:30,대구,daegu,삼성,SSG,False,정상진행,-
2021-08-31,화,18:30,대구,daegu,삼성,키움,False,정상진행,-
2021-09-01,수,15:00,대구,daegu,삼성,키움,False,정상진행,-
2021-09-01,수,18:30,대구,daegu,삼성,키움,True,우천취소,우천취소
2021-09-04,토,17:00,대구,daegu,삼성,두산,False,정상진행,-
2021-09-05,일,14:00,대구,daegu,삼성,두산,False,정상진행,-
2021-09-07,화,18:30,대구,daegu,삼성,롯데,False,정상진행,-
2021-09-08,수,18:30,대구,daegu,삼성,롯데,False,정상진행,-
