date,day,time,stadium,stadium_id,home,away,cancelled,reason,note
2021-05-20,목,18:30,한밭,daejeon,한화,롯데,True,우천취소,우천취소
2021-05-21,금,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2021-05-22,토,17:00,한밭,daejeon,한화,KT,False,정상진행,-
2021-05-23,일,14:00,한밭,daejeon,한화,KT,False,정상진행,-
2021-05-28,금,18:30,한밭,daejeon,한화,SSG,False,정상진행,-
2021-05-29,토,17:00,한밭,daejeon,한화,SSG,False,정상진행,-
2021-05-30,일,14:00,한밭,daejeon,한화,SSG,False,정상진행,-
2021-06-01,화,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2021-06-02,수,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2021-06-03,목,18:30,한밭,daejeon,한화,KIA,True,우천취소,우천취소
2021-06-08,화,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2021-06-09,수,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2021-06-10,목,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2021-06-15,화,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2021-06-16,수,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2021-06-17,목,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2021-06-18,금,18:30,한밭,daejeon,한화,SSG,False,정상진행,-
2021-06-19,토,17:00,한밭,daejeon,한화,SSG,False,정상진행,-
2021-06-20,일,17:00,한밭,daejeon,한화,SSG,False,정상진행,-
2021-06-25,금,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2021-06-26,토,17:00,한밭,daejeon,한화,KT,False,정상진행,-
2021-06-27,일,17:00,한밭,daejeon,한화,KT,False,정상진행,-
2021-06-29,화,18:30,한밭,daejeon,한화,두산,False,정상진행,기타
2021-06-30,수,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2021-07-01,목,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2021-07-06,화,18:30,한밭,daejeon,한화,KIA,True,우천취소,우천취소
2021-07-07,수,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2021-07-08,목,18:30,한밭,daejeon,한화,KIA,False,정상진행,기타
2021-07-16,금,18:30,한밭,daejeon,한화,LG,False,정상진행,기타
2021-07-17,토,18:00,한밭,daejeon,한화,LG,False,정상진행,기타
2021-07-18,일,17:00,한밭,daejeon,한화,LG,False,정상진행,기타
2021-08-13,금,18:30,한밭,daejeon,한화,NC,False,정상진행,-
2021-08-14,토,18:00,한밭,daejeon,한화,NC,False,정상진행,-
2021-08-15,일,17:00,한밭,daejeon,한화,NC,False,정상진행,-
2021-08-17,화,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2021-08-18,수,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2021-08-19,목,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2021-08-28,토,18:00,한밭,daejeon,한화,NC,False,정상진행,-
2021-08-29,일,17:00,한밭,daejeon,한화,NC,False,정상진행,-
2021-08-31,화,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2021-09-01,수,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2021-09-04,토,17:00,한밭,daejeon,한화,KIA,False,정상진행,-
2021-09-05,일,14:00,한밭,daejeon,한화,KIA,False,정상진행,-
2021-09-11,토,17:00,한밭,daejeon,한화,삼성,False,정상진행,-
2021-09-12,일,17:00,한밭,daejeon,한화,삼성,False,정상진행,-
2021-09-18,토,17:00,한밭,daejeon,한화,롯데,False,정상진행,-
2021-09-19,일,14:00,한밭,daejeon,한화,롯데,False,정상진행,-
2021-09-21,화,14:00,한밭,daejeon,한화,LG,False,정상진행,-
2021-09-22,수,14:00,한밭,daejeon,한화,LG,False,정상진행,-
2021-09-28,화,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2021-09-29,수,18:30,한밭,daejeon,한화,키움,True,우천취소,우천취소
2021-10-05,화,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2021-10-06,수,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2021-10-07,목,18:30,한밭,daejeon,한화,SSG,False,정상진행,-
2021-10-08,금,18:30,한밭,daejeon,한화,SSG,False,정상진행,-
2021-10-09,토,17:00,한밭,daejeon,한화,KIA,False,정상진행,-
2021-10-10,일,17:00,한밭,daejeon,한화,KIA,False,정상진행,-
2021-10-25,월,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2021-10-26,화,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2021-10-27,수,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2021-10-28,목,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2021-10-30,토,17:00,한밭,daejeon,한화,두산,False,정상진행,-
2022-04-08,금,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2022-04-09,토,17:00,한밭,daejeon,한화,KT,False,정상진행,-
2022-04-10,일,14:00,한밭,daejeon,한화,KT,False,정상진행,-
2022-04-15,금,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2022-04-16,토,17:00,한밭,daejeon,한화,LG,False,정상진행,-
2022-04-17,일,14:00,한밭,daejeon,한화,LG,False,정상진행,-
2022-04-22,금,18:30,한밭,daejeon,한화,SSG,False,정상진행,-
2022-04-23,토,17:00,한밭,daejeon,한화,SSG,False,정상진행,-
2022-04-24,일,14:00,한밭,daejeon,한화,SSG,False,정상진행,-
2022-04-26,화,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2022-04-27,수,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2022-04-28,목,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2022-05-06,금,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2022-05-07,토,17:00,한밭,daejeon,한화,KIA,False,정상진행,-
2022-05-08,일,14:00,한밭,daejeon,한화,KIA,False,정상진행,-
2022-05-13,금,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2022-05-14,토,17:00,한밭,daejeon,한화,롯데,False,정상진행,-
2022-05-15,일,14:00,한밭,daejeon,한화,롯데,False,정상진행,-
2022-05-17,화,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2022-05-18,수,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2022-05-19,목,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2022-05-24,화,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2022-05-25,수,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2022-05-26,목,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2022-05-31,화,18:30,한밭,daejeon,한화,NC,False,정상진행,-
2022-06-01,수,17:00,한밭,daejeon,한화,NC,False,정상진행,-
2022-06-02,목,18:30,한밭,daejeon,한화,NC,False,정상진행,-
2022-06-03,금,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2022-06-04,토,17:00,한밭,daejeon,한화,키움,False,정상진행,-
2022-06-05,일,17:00,한밭,daejeon,한화,키움,True,우천취소,우천취소
2022-06-14,화,18:30,한밭,daejeon,한화,롯데,True,우천취소,우천취소
2022-06-15,수,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2022-06-16,목,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2022-06-24,금,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2022-06-25,토,17:00,한밭,daejeon,한화,삼성,False,정상진행,-
2022-06-26,일,17:00,한밭,daejeon,한화,삼성,False,정상진행,-
2022-06-28,화,18:30,한밭,daejeon,한화,SSG,False,정상진행,-
2022-06-29,수,18:30,한밭,daejeon,한화,SSG,False,정상진행,-
2022-06-30,목,18:30,한밭,daejeon,한화,SSG,True,그라운드사정,그라운드사정
2022-07-05,화,18:30,한밭,daejeon,한화,NC,False,정상진행,-
2022-07-06,수,18:30,한밭,daejeon,한화,NC,False,정상진행,-
2022-07-07,목,18:30,한밭,daejeon,한화,NC,False,정상진행,-
2022-07-22,금,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2022-07-23,토,18:00,한밭,daejeon,한화,KT,False,정상진행,-
2022-07-24,일,17:00,한밭,daejeon,한화,KT,False,정상진행,-
2022-07-29,금,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2022-07-30,토,18:00,한밭,daejeon,한화,두산,False,정상진행,-
2022-07-31,일,17:00,한밭,daejeon,한화,두산,True,우천취소,우천취소
2022-08-02,화,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2022-08-03,수,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2022-08-04,목,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2022-08-10,수,18:30,한밭,daejeon,한화,LG,True,우천취소,우천취소
2022-08-11,목,18:30,한밭,daejeon,한화,LG,True,우천취소,우천취소
2022-08-12,금,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2022-08-13,토,18:00,한밭,daejeon,한화,키움,False,정상진행,-
2022-08-14,일,17:00,한밭,daejeon,한화,키움,False,정상진행,-
2022-08-18,목,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2022-08-19,금,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2022-08-23,화,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2022-08-24,수,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2022-08-25,목,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2022-08-26,금,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2022-08-30,화,18:30,한밭,daejeon,한화,KIA,True,우천취소,우천취소
2022-08-31,수,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2022-09-03,토,17:00,한밭,daejeon,한화,NC,False,정상진행,-
2022-09-04,일,14:00,한밭,daejeon,한화,NC,False,정상진행,-
2022-09-10,토,17:00,한밭,daejeon,한화,SSG,False,정상진행,-
2022-09-11,일,14:00,한밭,daejeon,한화,SSG,False,정상진행,-
2022-09-13,화,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2022-09-14,수,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2022-09-20,화,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2022-09-21,수,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2022-09-27,화,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2022-09-28,수,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2022-09-29,목,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2022-09-30,금,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2022-10-02,일,14:00,한밭,daejeon,한화,KIA,False,정상진행,-
2022-10-03,월,14:00,한밭,daejeon,한화,SSG,False,정상진행,-
2022-10-06,목,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2023-04-07,금,18:30,한밭,daejeon,한화,SSG,False,정상진행,-
2023-04-08,토,17:00,한밭,daejeon,한화,SSG,False,정상진행,-
2023-04-09,일,14:00,한밭,daejeon,한화,SSG,False,정상진행,-
2023-04-18,화,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2023-04-19,수,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2023-04-20,목,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2023-04-21,금,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2023-04-22,토,17:00,한밭,daejeon,한화,LG,False,정상진행,-
2023-04-23,일,14:00,한밭,daejeon,한화,LG,False,정상진행,-
2023-04-28,금,18:30,한밭,daejeon,한화,NC,False,정상진행,-
2023-04-29,토,17:00,한밭,daejeon,한화,NC,False,정상진행,-
2023-04-30,일,14:00,한밭,daejeon,한화,NC,False,정상진행,-
2023-05-05,금,14:00,한밭,daejeon,한화,KT,True,우천취소,우천취소
2023-05-06,토,17:00,한밭,daejeon,한화,KT,True,우천취소,우천취소
2023-05-07,일,14:00,한밭,daejeon,한화,KT,False,정상진행,-
2023-05-09,화,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2023-05-10,수,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2023-05-11,목,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2023-05-16,화,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2023-05-17,수,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2023-05-18,목,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2023-05-23,화,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2023-05-24,수,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2023-05-25,목,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2023-05-30,화,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2023-05-31,수,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2023-06-01,목,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2023-06-02,금,18:30,한밭,daejeon,한화,삼성,False,정상진행,-
2023-06-03,토,17:00,한밭,daejeon,한화,삼성,False,정상진행,-
2023-06-04,일,17:00,한밭,daejeon,한화,삼성,False,정상진행,-
2023-06-09,금,18:30,한밭,daejeon,한화,LG,False,정상진행,-
2023-06-10,토,17:00,한밭,daejeon,한화,LG,False,정상진행,-
2023-06-11,일,17:00,한밭,daejeon,한화,LG,False,정상진행,-
2023-06-16,금,18:30,한밭,daejeon,한화,키움,False,정상진행,-
2023-06-17,토,17:00,한밭,daejeon,한화,키움,False,정상진행,-
2023-06-18,일,17:00,한밭,daejeon,한화,키움,False,정상진행,-
2023-06-20,화,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2023-06-21,수,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2023-06-22,목,18:30,한밭,daejeon,한화,KIA,False,정상진행,-
2023-06-27,화,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2023-06-28,수,18:30,한밭,daejeon,한화,KT,False,정상진행,-
2023-06-29,목,18:30,한밭,daejeon,한화,KT,True,그라운드사정,그라운드사정
2023-07-04,화,18:30,한밭,daejeon,한화,롯데,True,우천취소,우천취소
2023-07-05,수,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2023-07-06,목,18:30,한밭,daejeon,한화,롯데,False,정상진행,-
2023-07-07,금,18:30,한밭,daejeon,한화,SSG,True,우천취소,우천취소
2023-07-08,토,18:00,한밭,daejeon,한화,SSG,False,정상진행,-
2023-07-09,일,17:00,한밭,daejeon,한화,SSG,False,정상진행,-
2023-07-21,금,18:30,한밭,daejeon,한화,NC,False,정상진행,-
2023-07-22,토,18:00,한밭,daejeon,한화,NC,False,정상진행,-
2023-07-23,일,17:00,한밭,daejeon,한화,NC,True,우천취소,우천취소
2023-08-01,화,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2023-08-02,수,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2023-08-03,목,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2023-08-11,금,18:30,한밭,daejeon,한화,두산,False,정상진행,-
2023-08-12,토,18:00,한밭,daejeon,한화,두산,False,정상진행,-
2023-08-13,일,17:00,한밭,daejeon,한화,두산,False,정상진행,-
2023-08-18,금,18:30,한밭,daejeon,한화,KT,False,정상진행,-
