date,day,time,stadium,stadium_id,home,away,cancelled,reason,note
2019-08-08,목,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2019-08-09,금,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2019-08-13,화,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2019-08-14,수,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2019-08-15,목,17:00,광주,gwangju,KIA,SK,False,정상진행,-
2019-08-16,금,18:30,광주,gwangju,KIA,SK,False,정상진행,-
2019-08-17,토,18:00,광주,gwangju,KIA,KT,False,정상진행,-
2019-08-18,일,17:00,광주,gwangju,KIA,KT,False,정상진행,-
2019-08-27,화,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2019-08-28,수,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2019-08-31,토,18:00,광주,gwangju,KIA,롯데,False,정상진행,-
2019-09-01,일,14:00,광주,gwangju,KIA,롯데,False,정상진행,-
2019-09-07,토,17:00,광주,gwangju,KIA,키움,False,정상진행,-
2019-09-08,일,14:00,광주,gwangju,KIA,키움,False,정상진행,-
2019-09-17,화,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2019-09-18,수,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2019-09-24,화,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2019-09-28,토,17:00,광주,gwangju,KIA,LG,False,정상진행,-
2020-05-05,화,14:00,광주,gwangju,KIA,키움,False,정상진행,-
2020-05-06,수,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2020-05-07,목,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2020-05-15,금,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2020-05-16,토,17:00,광주,gwangju,KIA,두산,False,정상진행,-
2020-05-17,일,14:00,광주,gwangju,KIA,두산,False,정상진행,-
2020-05-19,화,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2020-05-20,수,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2020-05-21,목,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2020-05-29,금,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2020-05-30,토,14:00,광주,gwangju,KIA,LG,False,정상진행,-
2020-05-31,일,14:00,광주,gwangju,KIA,LG,False,정상진행,-
2020-06-02,화,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2020-06-03,수,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2020-06-04,목,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2020-06-16,화,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2020-06-17,수,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2020-06-18,목,18:30,광주,gwangju,KIA,NC,True,우천취소,우천취소
2020-06-19,금,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2020-06-20,토,17:00,광주,gwangju,KIA,삼성,False,정상진행,-
